animeTitle	Aquarian Age: Sign for Evolution
animeType	TV
animeNumEpisode	13
releaseDate	2002-01-11 00:00:00
endDate	2002-03-29 00:00:00
animeNumMembers	
animeScore	6.09
animeUsers	3905
animeRank	
animePopularity	4869
animeDescription	"Five supernatural factions have been fighting against each other for who knows how many centuries, with the beginning of Aquarian Age always in mind. Kyouta, soon begins to see visions of mystical girls fighting, except they do exist. Soon he and his girlfriend Yoriko become involved and the battle for Earth and Aquarian Age lies in their hands. 

(Source: ANN)
"
animeRelated	"['Noel Evolution', ""Aquarian Age: Saga II - Don't Forget Me...""]"
animeCharacters	['Kamikurata, Kyota', 'Sannou, Yoriko', 'Sakamoto, Rumiko', 'Lemon', 'Shinagawa', 'Yukimura, Misato', 'Ryusei', 'Kono, Yui', 'North, Arayashiki', 'West, Arayashiki']
animeVoices	['Tanaka, Nobuyuki', 'Aoki, Mayuko', 'Nishimura, Chinami', 'Itou, Mika', 'Tanaka, Kazunari', 'Takashima, Gara', 'Chiba, Susumu', 'Hikami, Kyouko', 'Noto, Mamiko', 'Saiga, Mitsuki']
animeStaff	[['Kitayama, Shigeru', 'Producer'], ['Kobayashi, Hiroyasu', 'Producer'], ['Oohashi, Yoshimitsu', 'Director'], ['Matsuo, Kou', 'Episode Director, Script, Storyboard']]
