animeTitle	b'Fujilog (ONA)'
animeType	b'ONA'
animeNumEpisode	2
releaseDate	
endDate	
animeNumMembers	
animeScore	
animeUsers	
animeRank	
animePopularity	
animeDescription	"b""The first episode is a motion capture of the Fujilog characters with Perfume's song with the raw data provided by the Perfume website.\n\nThe second episode is smooth/realistic CG animation on top of real life footage; it shows Fujiyama in his OSAM 1-gou that we see in the TV series.\n"""
animeRelated	[b'Fujilog', b'Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
