animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Hachigatsu no Cinderella Nine Episode 13	Special	1	2021-09-25 00:00:00		886	6.35	487	6940	11432	Special episode of Hachigatsu no Cinderella Nine (TV) sent to buyers of collector's edition of the Blu-ray.	['Hachigatsu no Cinderella Nine (TV)']	[]	[]	[]
