animeTitle	Mahoromatic: Motto Utsukushii Mono
animeType	TV
animeNumEpisode	14
releaseDate	
endDate	
animeNumMembers	
animeScore	7.16
animeUsers	15111
animeRank	
animePopularity	3300
animeDescription	"As the relationship between Mahoro, Suguru and his classmates develops further, another android girl enters their lives and becomes attached to Mahoro. All the while, the number of days before Mahoro is to shut down decreases steadily.

(Source: ANN)"
animeRelated	['Mahoromatic: Automatic Maiden', 'Mahoromatic Summer Special', 'Mahoromatic: Tadaima Okaeri', 'Mahoromatic 2 End Year Special']
animeCharacters	['Andou, Mahoro', 'Andou, Minawa', 'Misato, Suguru', 'Slash', 'Shikijou, Saori', 'Ooe, Chizuko', 'Sakura, Miyuki', 'Hamaguchi, Toshiya', 'Ryuuga, Tou', 'Feldrans']
animeVoices	['Kawasumi, Ayako', 'Shimizu, Ai', 'Takimoto, Fujiko', 'Noda, Keiichi', 'Takada, Yumi', 'Sanada, Asami', 'Kikuchi, Yumi', 'Ogihara, Hideki', 'Koyasu, Takehito']
animeStaff	[['Kubota, Mitsutoshi', 'Producer'], ['Yamaga, Hiroyuki', 'Director, Episode Director, Script, Storyboard, Screenplay, Series Composition, Planning'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Watanabe, Shinichi', 'Episode Director, Storyboard']]
