animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Yin Cha: Guan Ai Shengming	TV	52	2010-01-01 00:00:00		27			14461	18549	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	[]	[]	[]	[]	https://myanimelist.net/anime/48118/Yin_Cha__Guan_Ai_Shengming
