animeTitle	b'Kiddy Grade: Truth Dawn'
animeType	b'Movie'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	7.09
animeUsers	1123
animeRank	
animePopularity	
animeDescription	"b""A is the retelling of the original anime's finale."""
animeRelated	[b'Kiddy Grade', b'Kiddy Grade: Maelstrom']
animeCharacters	"[b'\xc3\x89clair', b'Lumi\xc3\xa8re', b'Tweedledum', b'Sinistra', b'Tweedledee', b'Jenever, Alv', b'Un-ou', b""D'Autriche, Chevalier"", b'Mercredi', b'Armbrust']"
animeVoices	[b'\nNagata, Ryoko\nJapanese\n', b'\nHirano, Aya\nJapanese\n', b'\nIshida, Akira\nJapanese\n']
animeStaff	[b'\n\n\n\n\n\n', b'\nKikuchi, Tsuyoshi\n\nAssistant Producer\n\n', b'\nGotou, Keiji\n\nDirector\n\n', b'\nKimura, Hidefumi\n\nScript\n\n', b'\nsavage genius\n\nTheme Song Performance\n\n']
