animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Qing Chi Hong Xiaodou Ba!	ONA	12	2018-07-05 00:00:00	2018-09-20 00:00:00	602	6.44	260	6468	12473	The main character of this show is a little red bean who dreams of being eaten.	['Qing Chi Hong Xiaodou Ba! 2nd Season']	[]	[]	[]	https://myanimelist.net/anime/38412/Qing_Chi_Hong_Xiaodou_Ba
