animeTitle	b'Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen'
animeType	b'Special'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.34
animeUsers	5291
animeRank	
animePopularity	
animeDescription	b'The source material follows three girls \xe2\x80\x94 Kaede Makidera, Kane Himuro, and Yukika Saegusa \xe2\x80\x94 at Homurahara Academy, but has nothing to do with the efforts to restore the Human Order.\n\n(Source: ANN, edited)'
animeRelated	[b'Himuro no Tenchi Fate/school Life', b'Fate/Grand Order: First Order', b'Fate/Grand Order: Moonlight/Lostroom', b'Fate/Grand Order: Zettai Majuu Sensen Babylonia', b'Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram', b'Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram']
animeCharacters	[b'Himuro, Kane', b'Makidera, Kaede', b'Saegusa, Yukika', b'Rider', b'Kyrielight, Mash', b'Velvet, Waver', b'Fujimaru, Ritsuka', b'Mitsuzuri, Ayako', b'Berserker']
animeVoices	[b'\nNakagawa, Rie\nJapanese\n', b'\nYuimoto, Michiru\nJapanese\n', b'\nNakao, Eri\nJapanese\n', b'\nTakahashi, Rie\nJapanese\n', b'\nShimazaki, Nobunaga\nJapanese\n', b'\nMizusawa, Fumie\nJapanese\n']
animeStaff	[b'\n\n\n\n\n\n', b'\nMiura, Takahiro\n\nDirector\n\n', b'\nType-Moon\n\nOriginal Creator\n\n', b'\nNagamori, Masato\n\nCharacter Design\n\n', b'\nKatsumata, Masato\n\nIn-Between Animation\n\n']
