animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Hiyoko Buta no Theme Part 2.	Music	1	2001-08-02 00:00:00		91			16109	17884	Music video for the song Hiyoko Buta no Theme Part 2. by Cocco (Tomoko Maki) that was featured on NHK's Minna no Uta program. The video features clay animation by Yuuichi Itou.	[]	[]	[]	[]	https://myanimelist.net/anime/42786/Hiyoko_Buta_no_Theme_Part_2
