animeTitle	Juusenki L-Gaim III: Full Metal Soldier
animeType	OVA
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.32
animeUsers	285
animeRank	
animePopularity	11070
animeDescription	A side story taking place somewhere before the second half of the series, prior to Daba acquiring the L-Gaim Mk-II. Daba's comrade Leccee is captured by Poseidal's forces, and Daba and his rebels attempt to save her. 
animeRelated	['Juusenki L-Gaim', 'Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls']
animeCharacters	['Myroad, Daba', 'Amu, Fanneria', 'Kyao, Mirao', 'Ha Leccee, Gaw', 'Fau, Lilith', 'Ron, Rockley', 'Devilas, Ted', 'Hasshi, Lily', 'Lowau, Giwaza', 'Quoize, Preita']
animeVoices	['Hiramatsu, Hirokazu', 'Honda, Chieko', 'Ootsuka, Houchuu', 'Kawamura, Maria', 'Mukaidono, Asami', 'Nishimura, Tomomichi', 'Hayami, Show']
animeStaff	[['Sekita, Osamu', 'Director'], ['Iuchi, Shuji', 'Storyboard'], ['Hiroe, Jun', 'Theme Song Performance, Inserted Song Performance'], ['Tomino, Yoshiyuki', 'Original Creator']]
