animeTitle	Dibetagurashi: Ahiru no Seikatsu
animeType	TV
animeNumEpisode	39
releaseDate	
endDate	
animeNumMembers	
animeScore	5.86
animeUsers	118
animeRank	
animePopularity	11455
animeDescription	"The story follows the daily life of a group of birds, including a duck, an old nihilistic great grey owl, and a gluttonous Caique parrot.

(Source: ANN)"
animeRelated	['Dibetagurashi', 'Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima']
animeCharacters	['Ahiru', 'Hagekou Oji-san', 'Narrator', 'Sasagoi', 'Kosagi', 'Komadori', 'Daisagi', 'Karafuto Oji-san']
animeVoices	['Matsuno, Taiki', 'Kiuchi, Hidenobu', 'Tanaka, Naoki', 'Shimozaki, Hiroshi', 'Kikuchi, Kokoro', 'Kosugi, Juurouta']
animeStaff	[['Koizumi, Kisuke', 'Sound Director'], ['Matsuda, Yuka', 'Original Creator']]
