animeTitle	Queen's Blade: Gyokuza wo Tsugu Mono Specials
animeType	Special
animeNumEpisode	6
releaseDate	2009-12-22 00:00:00
endDate	2010-05-25 00:00:00
animeNumMembers	
animeScore	6.15
animeUsers	4304
animeRank	
animePopularity	5057
animeDescription	Special episodes added to DVDs and Blu-rays.
animeRelated	"[""Queen's Blade: Gyokuza wo Tsugu Mono"", ""Queen's Blade: Rurou no Senshi Specials""]"
animeCharacters	['Echidna', 'Nanael', 'Aldra', 'Airi', 'Melona', 'Alleyne', 'Tomoe', 'Vance, Leina', 'Cattleya', 'Risty']
animeVoices	['Kaida, Yuki', 'Hirano, Aya', 'Takeuchi, Miyu', 'Itou, Kanae', 'Kugimiya, Rie', 'Kitamura, Eri', 'Noto, Mamiko', 'Kawasumi, Ayako', 'Kaida, Yuuko']
animeStaff	[['Kageyama, Shigenori', 'Episode Director, Storyboard'], ['Yokoyama, Masaru', 'Music'], ['Kaneko, Hiraku', 'Original Character Design'], ['Takamura, Kazuhiro', 'Original Character Design']]
