animeTitle	b'Clannad: After Story'
animeType	b'TV'
animeNumEpisode	24
releaseDate	
endDate	
animeNumMembers	
animeScore	8.95
animeUsers	568746
animeRank	
animePopularity	
animeDescription	"b""Clannad: After Story, the sequel to the critically acclaimed slice-of-life series Clannad, begins after Tomoya Okazaki and Nagisa Furukawa graduate from high school. Together, they experience the emotional rollercoaster of growing up. Unable to decide on a course for his future, Tomoya learns the value of a strong work ethic and discovers the strength of Nagisa's support. Through the couple's dedication and unity of purpose, they push forward to confront their personal problems, deepen their old relationships, and create new bonds.\n\nTime also moves on in the Illusionary World. As the plains grow cold with the approach of winter, the Illusionary Girl and the Garbage Doll are presented with a difficult situation that reveals the World's true purpose.\n\nBased on the visual novel by Key and produced by Kyoto Animation, Clannad: After Story is an impactful drama highlighting the importance of family and the struggles of adulthood.\n\n[Written by MAL Rewrite]"""
animeRelated	[b'Clannad Movie', b'Clannad', b'Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen']
animeCharacters	[b'Okazaki, Tomoya', b'Furukawa, Nagisa', b'Okazaki, Ushio', b'Sakagami, Tomoyo', b'Fujibayashi, Kyou', b'Ibuki, Fuuko', b'Furukawa, Akio', b'Ichinose, Kotomi', b'Sunohara, Youhei', b'Furukawa, Sanae']
animeVoices	[b'\nNakamura, Yuuichi\nJapanese\n', b'\nNakahara, Mai\nJapanese\n', b'\nKoorogi, Satomi\nJapanese\n', b'\nKuwashima, Houko\nJapanese\n', b'\nHirohashi, Ryou\nJapanese\n', b'\nNonaka, Ai\nJapanese\n', b'\nOkiayu, Ryoutarou\nJapanese\n', b'\nNoto, Mamiko\nJapanese\n', b'\nSakaguchi, Daisuke\nJapanese\n', b'\nInoue, Kikuko\nJapanese\n']
animeStaff	[b'\n\n\n\n\n\n', b'\nHatta, Youko\n\nProducer\n\n', b'\nNakamura, Shinichi\n\nProducer\n\n', b'\nIshihara, Tatsuya\n\nDirector, Episode Director, Storyboard\n\n', b'\nTsuruoka, Youta\n\nSound Director\n\n']
