animeTitle	b'Detective Conan Movie 12: Full Score of Fear'
animeType	b'Movie'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	7.8
animeUsers	23236
animeRank	
animePopularity	
animeDescription	"b'Serial murders involving all kinds have happened. All the victims are from a Music School led by a famous pianist. Conan and company have been invited to a opening concert of the Music Hall built by the pianist. The biggest attraction of this concert is the world famous violin called ""Stradivarius"" and a special appearance of a singer who has perfect pitch. \n\n(Source: ANN)'"
animeRelated	[b'Detective Conan', b'Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab']
animeCharacters	[b'Edogawa, Conan', b'Mouri, Ran', b'Mouri, Kogorou', b'Akiba, Reiko', b'Haibara, Ai', b'Takagi, Wataru', b'Agasa, Hiroshi', b'Yoshida, Ayumi', b'Satou, Miwako', b'Tsuburaya, Mitsuhiko']
animeVoices	[b'\nTakayama, Minami\nJapanese\n', b'\nYamazaki, Wakana\nJapanese\n', b'\nKamiya, Akira\nJapanese\n', b'\nKuwashima, Houko\nJapanese\n', b'\nHayashibara, Megumi\nJapanese\n', b'\nTakagi, Wataru\nJapanese\n', b'\nOgata, Kenichi\nJapanese\n', b'\nIwai, Yukiko\nJapanese\n', b'\nYuuya, Atsuko\nJapanese\n', b'\nOotani, Ikue\nJapanese\n']
animeStaff	[b'\n\n\n\n\n\n', b'\nSuwa, Michihiko\n\nProducer, Planning\n\n', b'\nYamamoto, Yasuichiro\n\nDirector, Episode Director, Storyboard\n\n', b'\nKamegaki, Hajime\n\nStoryboard\n\n', b'\nNishimori, Akira\n\nStoryboard\n\n']
