animeTitle	b'Yowamushi Pedal: Re:Generation'
animeType	b'Movie'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	7.12
animeUsers	879
animeRank	
animePopularity	
animeDescription	b'The summary movie compiling episodes from the 3rd season of the anime with some new scenes.'
animeRelated	[b'Yowamushi Pedal: New Generation']
animeCharacters	[b'Onoda, Sakamichi']
animeVoices	[]
animeStaff	[b'\n\n\n\n\n\n', b'\nSaeki, YouthK\n\nTheme Song Performance\n\n', b'\nWatanabe, Wataru\n\nOriginal Creator\n\n']
