animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Xiao Yang Duo Li 2nd Season	TV	52	2020-01-01 00:00:00		16			14324	18783	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Xiao Yang Duo Li']	[]	[]	[]	https://myanimelist.net/anime/49966/Xiao_Yang_Duo_Li_2nd_Season
