animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Bic Contact X Mameshiba Collab CM	Special	1	2013-08-02 00:00:00		430	5.48	141	10422	13371	"A collaboration between Bic Camera's new contact lens company ""Bic Contact"" and Mameshiba. Lentil exchanges his glasses for contacts that give him shoujo-eyes."	['Mameshiba']	[]	[]	[]	https://myanimelist.net/anime/33550/Bic_Contact_X_Mameshiba_Collab_CM
