animeTitle	Majutsushi Orphen Hagure Tabi: Kimluck-hen
animeType	TV
animeNumEpisode	11
releaseDate	2021-01-20 00:00:00
endDate	2021-03-31 00:00:00
animeNumMembers	19513
animeScore	6.15
animeUsers	4385
animeRank	7951
animePopularity	4043
animeDescription	"Second season of Majutsushi Orphen Hagure Tabi. Orphen, who now knows Azalie's true motive, heads to the holy city of Kimluck. However, a fierce battle with the ""Death Teacher"" awaits him."
animeRelated	['Majutsushi Orphen Hagure Tabi', 'Majutsushi Orphen', 'Majutsushi Orphen Hagure Tabi: Tennin no Isan']
animeCharacters	['Orphen', 'Everlasting, Cleao', 'Lin, Majic', 'Volkan', 'Powderfield, Childman', 'Dortin', 'Name', 'Istersiva', 'Calotta', 'Salua']
animeVoices	['Mizuno, Marie', 'Namikawa, Daisuke', 'Fuchigami, Mai', 'Koyasu, Takehito', 'Sakamoto, Maaya', 'Shimozuma, Yoshiyuki']
animeStaff	[['Hamana, Takayuki', 'Director'], ['Hiramitsu, Takuya', 'Sound Director'], ['Morikubo, Shoutarou', 'Theme Song Performance'], ['Fuchigami, Mai', 'Theme Song Performance']]
