animeTitle	Doraemon Movie 26: Nobita no Kyouryuu 2006
animeType	Movie
animeNumEpisode	1
releaseDate	2006-03-04 00:00:00
endDate	
animeNumMembers	10607
animeScore	7.47
animeUsers	7217
animeRank	1725
animePopularity	5181
animeDescription	"Nobita finds a fossilized dinosaur egg by accident, and with the help of Doraemon's tools, they hatched the egg and began raising the dinosaur. Knowing that they can't keep the dinosaur forever, Nobita was forced to send it back to prehistoric times where a group of hunters from the future threatens to endanger the dinosaurs. Determined to save the dinosaurs from the claws of the hunters, Doraemon and the gang returns to the past and sets out in a prehistoric adventure. 

(Source: ANN)"
animeRelated	['Doraemon Movie 01: Nobita no Kyouryuu', 'Doraemon (2005)']
animeCharacters	['Doraemon', 'Nobi, Nobita', 'Minamoto, Shizuka', 'Honekawa, Suneo', 'Gouda, Takeshi', 'Piisuke', 'Nobi, Nobisuke']
animeVoices	['Mizuta, Wasabi', 'Oohara, Megumi', 'Kakazu, Yumi', 'Seki, Tomokazu', 'Kimura, Subaru', 'Kamiki, Ryunosuke']
animeStaff	[['Watanabe, Ayumu', 'Director, Storyboard, Screenplay'], ['Kusuba, Kouzou', 'Director, Script'], ['Sukima Switch', 'Theme Song Lyrics, Theme Song Performance, Theme Song Arrangement, Theme Song Composition'], ['Aki, Youko', 'Theme Song Lyrics']]
