animeTitle	Densetsu no Yuusha no Densetsu: Iris Report
animeType	Special
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.54
animeUsers	8809
animeRank	
animePopularity	4157
animeDescription	Recap episode. Includes re-edited footage from episode 1 up to episode 15. Iris is narrating along with Sion. 
animeRelated	['Densetsu no Yuusha no Densetsu']
animeCharacters	['Lute, Ryner', 'Eris, Ferris', 'Astal, Sion', 'Eris, Iris', 'Callaud, Milk', 'Kuku', 'Orla, Kuu', 'Orla, Sui', 'Rinkal, Lear', 'Arua']
animeVoices	['Fukuyama, Jun', 'Takagaki, Ayahi', 'Ono, Daisuke', 'Murata, Tomosa', 'Fujita, Saki', 'Hayami, Saori', 'Ise, Mariya', 'Terashima, Takuma', 'Okamoto, Nobuhiko', 'Yajima, Akiko']
animeStaff	[['Kawasaki, Itsurou', 'Director'], ['Takagaki, Ayahi', 'Theme Song Performance'], ['Ceui', 'Theme Song Performance'], ['Kagami, Takaya', 'Original Creator']]
