animeTitle	Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei
animeType	TV
animeNumEpisode	12
releaseDate	2021-10-05 00:00:00
endDate	
animeNumMembers	65285
animeScore	6.38
animeUsers	11529
animeRank	6798
animePopularity	2151
animeDescription	"""Seiichi Hiiragi is an ugly, revolting, dirty, smelly fatass""—these are the insults hurled at him one after another about his appearance. Such was Seiichi's miserable school life.

One day, a voice claiming to be a God announced over the public address system to prepare to be transported to another world. The entire school, including Seiichi, were sent to a fantasy world featuring game-like elements such as levels, stats, and skills. However, the God still had preparations to complete for the transfer, and would send them over as soon as the hero summoning ritual was ready. The classes all formed groups to wait for the transfer, but Seiichi alone was excluded, and as such was summoned to a different area. After being transported, the first thing Seiichi ate was the ""Fruit of Evolution,"" which would come to greatly change his life...

This story follows Seiichi from being bullied by his classmates, neglected as a companion, to his hard work, positive attitude, and surviving in this new world. As a result, he becomes one of the champions before he knows it. 

(Source: MU, amended)"
animeRelated	['Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei']
animeCharacters	['Saria', 'Hiiragi, Seiichi', 'Grem, Altria', 'Hitsuji-san', 'Clute, Gustle', 'Calmeria, Origa', 'Maclaine, Ellis', 'Balze, Louise', 'Kannazuki, Karen', 'Lulune']
animeVoices	['Hanazawa, Kana', 'Shimono, Hiro', 'Inoue, Marina', 'Arai, Satomi', 'Inada, Tetsu', 'Kubo, Yurika', 'Nishio, Yuuka', 'Hikasa, Youko', 'Nanjou, Yoshino', 'Nishimoto, Rimi']
animeStaff	[['Okumura, Yoshiaki', 'Director'], ['Tanaka, Ryou', 'Sound Director'], ['Ichikawa, Gigaemon', 'Script, Series Composition'], ['Nanjou, Yoshino', 'Theme Song Performance']]
