animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
The Marshmallow Times	TV	52	2004-04-04 00:00:00	2005-03-27 00:00:00	705	6.46	154	6373	12042	"The series focuses on 7 children and a sheep-like character. Together, they work together as a team and hang out together. They wear various fashion through the series. They also have different colored hair. Sandy, a girl who has a pet sheep-like character named Cloud and 6 other children, Jasmine, Lime, Basil, Clove, Nattsu, and Cinnamon, became friends, they become a news reporter team. Each episode has the children dressed in various clothes.

(Source: ANN)"	['Marshmellow Tsuushin']	[]	[]	[]
