animeTitle	Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku
animeType	OVA
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.64
animeUsers	20143
animeRank	
animePopularity	2988
animeDescription	Remake of Dragon Ball Z: Plan to Destroy the Saiyajin. Extra on Dragonball Raging Blast 2 game on X360/PS3. 
animeRelated	['Dragon Ball Z', 'Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku']
animeCharacters	['Son, Gokuu', 'Vegeta', 'Son, Gohan', 'Piccolo', 'Future Trunks', 'Freeza', 'Bulma', 'Chi-Chi', 'Cooler', 'North Kaio']
animeVoices	['Nozawa, Masako', 'Horikawa, Ryo', 'Furukawa, Toshio', 'Kusao, Takeshi', 'Nakao, Ryusei', 'Tsuru, Hiromi', 'Watanabe, Naoko', 'Yanami, Jouji']
animeStaff	[['Nagasaki, Yukio', 'Sound Director'], ['Shida, Naotoshi', 'Key Animation'], ['Watanabe, Koudai', '2nd Key Animation'], ['Arai, Hidenori', 'Sound Effects']]
