animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Hua Jianghu: Huan Shi Men Sheng 2nd Season	ONA	19	2021-05-12 00:00:00	2021-08-25 00:00:00	238			16188	15440	Second season of Hua Jianghu Zhi Huan Shi Men Sheng.	['Hua Jianghu: Huan Shi Men Sheng']	[]	[]	[]	https://myanimelist.net/anime/48866/Hua_Jianghu__Huan_Shi_Men_Sheng_2nd_Season
