animeTitle	Bem Movie: Become Human
animeType	Movie
animeNumEpisode	1
releaseDate	2020-10-02 00:00:00
endDate	
animeNumMembers	7663
animeScore	6.83
animeUsers	1751
animeRank	4484
animePopularity	5922
animeDescription	"Take place 2 years after the last episode of the TV series.

Detective Sonia Summers are tracking Bem and the others. She reunited with Belo, who is fighting a dark organization alone. He brought her to Bem, but Bem doesn't remember anything and living in the city as an ordinary employee... or that is what he thought he was."
animeRelated	['Youkai Ningen Bem', 'Youkai Ningen Bem (2006)', 'Bem']
animeCharacters	['Belo', 'Bela', 'Bem', 'Summers, Sonia', 'Dr. Recycle', 'Greta', 'Draco', 'Emma', 'Burgess', 'Woods, Joel']
animeVoices	['Ono, Kensho', 'Ichimichi, Mao', 'Konishi, Katsuyuki', 'Uchida, Maaya', 'Suwabe, Junichi', 'Itou, Shizuka', 'Takagi, Wataru', 'Mizuki, Nana', 'Miyata, Toshiya', 'Nomura, Kenji']
animeStaff	[['Kuroki, Rui', 'Producer'], ['Ikehata, Hiroshi', 'Director, Episode Director'], ['Kameyama, Toshiki', 'Sound Director'], ['Watanabe, Tetsuaki', 'Episode Director']]
