animeTitle	Moonlight Mile 2nd Season: Touch Down
animeType	TV
animeNumEpisode	14
releaseDate	
endDate	
animeNumMembers	
animeScore	7.32
animeUsers	1538
animeRank	
animePopularity	7351
animeDescription	The second season of Moonlight Mile.
animeRelated	['Moonlight Mile', 'Moonlight Mile 1st Season: Lift Off']
animeCharacters	['Saruwatari, Gorou', 'Woodbridge, Jack F.', 'Rachel', 'Ikeuchi, Riyoko', 'Segawa', 'Jefferson, Moera', 'Touré Goutte, Fatma', 'McIntyre, Bob', 'Wong, Connie', 'Rossi, Federico']
animeVoices	['Inoue, Kazuhiko', 'Hirata, Hiroaki', 'Kadowaki, Mai', 'Tanaka, Rie', 'Yoshimizu, Takahiro', 'Saiga, Mitsuki', 'Tanaka, Atsuko', 'Nagasako, Takashi', 'Neya, Michiko', 'Inada, Tetsu']
animeStaff	[['Suzuki, Iku', 'Director'], ['the pillows', 'Theme Song Performance'], ['Ootagaki, Yasuo', 'Original Creator'], ['Taniguchi, Moriyasu', 'Animation Director']]
