animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Aggressive Retsuko (ONA) 4th Season	ONA	Unknown	2021-12-01 00:00:00		15093				4558	Fourth season of Aggressive Retsuko.	['Aggressive Retsuko', 'Aggressive Retsuko (ONA) 3rd Season']	[]	[]	[]	https://myanimelist.net/anime/45489/Aggressive_Retsuko_ONA_4th_Season
