animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Panpaka Pants Matsuri Movie: Purin Ara, Domo	Movie	1	2017-10-07 00:00:00		166			12703	16648	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Panpaka Pants O-New!', 'Panpaka Pants W-O-New!']	[]	[]	[]	https://myanimelist.net/anime/36234/Panpaka_Pants_Matsuri_Movie__Purin_Ara_Domo
