animeTitle	Cobra The Animation: Time Drive
animeType	OVA
animeNumEpisode	2
releaseDate	
endDate	
animeNumMembers	
animeScore	6.9
animeUsers	1711
animeRank	
animePopularity	7751
animeDescription	Lady has disappeared so Cobra must dive into her past to save her. This is the story of who Lady used to be and how she got that metal body.
animeRelated	['Cobra', 'Cobra The Animation: The Psycho-Gun', 'Cobra The Animation']
animeCharacters	"['Cobra', 'Armaroid, Lady', 'Layla', ""Paloma's brother"", 'Paloma', 'Mizuna', 'Manido', 'Nuba', 'Scheherazade', 'Roam']"
animeVoices	['Uchida, Naoya', 'Takayama, Minami', 'Tojo, Kanako', 'Chijiwa, Ryuusaku', 'Ushida, Hiroko', 'Maruyama, Takeshi', 'Kosugi, Juurouta', 'Miyazawa, Tadashi', 'Chifuyu']
animeStaff	[['Maejima, Kenichi', 'Director, Episode Director, Storyboard'], ['Miyoshi, Keiichirou', 'Sound Director'], ['Suenaga, Mitsuyo', 'Script'], ['Matsuzaki, Shigeru', 'Theme Song Performance']]
