animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Meiji Ishin wo Tsukuriageta Hitobito	OVA	1	2004-01-01 00:00:00		150			17264	16935	An educational film about Yukichi Fukuzawa who helped head the Meiji Restoration after Japan's 200 year isolation.	[]	[]	[]	[]	https://myanimelist.net/anime/26271/Meiji_Ishin_wo_Tsukuriageta_Hitobito
