animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Saezuru Tori wa Habatakanai: The Storm Breaks	Movie	1			6648				6268	Second movie of Saezuru Tori wa Habatakanai.	['Saezuru Tori wa Habatakanai', 'Saezuru Tori wa Habatakanai: The Clouds Gather']	[]	[]	[]	https://myanimelist.net/anime/41289/Saezuru_Tori_wa_Habatakanai__The_Storm_Breaks
