animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Tensei Kendo no Harem Colosseo	OVA	4	2017-05-26 00:00:00	2018-01-26 00:00:00	7704	6.65	2307		5902	Based on the light novel by Hisasi and Habara Tetsu.	['Tensei Kendo no Harem Colosseo']	[]	[]	[]	https://myanimelist.net/anime/35029/Tensei_Kendo_no_Harem_Colosseo
