animeTitle	b'Rara Maji'
animeType	b'ONA'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	5.87
animeUsers	199
animeRank	
animePopularity	
animeDescription	"b""The opening animation (and promotional video) to Rara Maji, a school girls' RPG with music, magic, and engaging stories. The game is a co-production between Wright Flyer Studios and A-1 Pictures, the latter also animated the video.\n\n(Source: Official site)"""
animeRelated	[]
animeCharacters	[b'Yuuki, Nanami']
animeVoices	[]
animeStaff	[]
