animeTitle	IS: Infinite Stratos 2 - Hitonatsu no Omoide
animeType	OVA
animeNumEpisode	1
releaseDate	2013-10-30 00:00:00
endDate	
animeNumMembers	
animeScore	6.89
animeUsers	26161
animeRank	
animePopularity	2430
animeDescription	An extended version of the second season's first episode, which is under the same title.
animeRelated	['IS: Infinite Stratos', 'IS: Infinite Stratos 2']
animeCharacters	['Dunois, Charlotte', 'Bodewig, Laura', 'Shinonono, Houki', 'Orimura, Ichika', 'Alcott, Cecilia', 'Huang, Lingyin', 'Sarashiki, Tatenashi', 'Orimura, Chifuyu', 'Nohotoke, Honne', 'Yamada, Maya']
animeVoices	['Hanazawa, Kana', 'Inoue, Marina', 'Hikasa, Youko', 'Uchiyama, Kouki', 'Yukana', 'Shimoda, Asami', 'Saitou, Chiwa', 'Toyoguchi, Megumi', 'Kadowaki, Mai', 'Shitaya, Noriko']
animeStaff	[['Kikuchi, Yasuhito', 'Director'], ['Hikasa, Youko', 'Theme Song Performance'], ['Inoue, Marina', 'Theme Song Performance'], ['Yukana', 'Theme Song Performance']]
