animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Taiyou to Tsuki no Kodomo-tachi (2018)	Music	1	2018-04-01 00:00:00		164			13673	16695	A music video for V6's song Taiyou to Tsuki no Kodomo-tachi. Tokyo-based illustrator, Yu Nagaba, provided illustrations that were animated by Makoto Kubota.	['Taiyou to Tsuki no Kodomo-tachi']	[]	[]	[]	https://myanimelist.net/anime/37670/Taiyou_to_Tsuki_no_Kodomo-tachi_2018
