animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Tentai Senshi Sunred: Short Corner	Special	4	2009-02-11 00:00:00	2009-04-22 00:00:00	827	6.47	277	6276	11615	Short corners released exclusively on DVD.	['Tentai Senshi Sunred']	['General Vamp', 'Sunred']	['Yamada, Louis LIII', 'Takagi, Shun']	[]
