animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Ryuu no Me no Namida	OVA	1	1981-01-01 00:00:00		122			13009	17472	A pure hearted boy becomes friends with a dragon that people are afraid of.	[]	[]	[]	[]	https://myanimelist.net/anime/34225/Ryuu_no_Me_no_Namida
