animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Kodomo no Kaitei no Koto	Movie	1	2004-01-01 00:00:00		532	4.33	275	11901	12822	"For whom does a girl keep rotating? A story of a weird relationship between a child and adults.

(Source: Official website)"	[]	[]	[]	[]
