animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Feng Yu Zhou	Movie	1	2018-08-03 00:00:00		1073	7.03	358	3679	10988	"Legends tell the story of Sacred Guardians called Shalen who tried to protect the lands from 4 beasts from another world by using the power of fire, metal, water, wood and earth. However, the beasts were too powerful even for them until a new power was found - the wind spell. The spirits of the beasts were sealed and peace was restored in the human world. Ever-since, people born with a special mark on their hand become Shalen who should protect everyone in the human world.

Lang Ming is a young blind boy who has an exceptional hearing. While he lives with his mother in Xiaoyanggang and tries to make money, his town is attacked by a demon and his mother disappears. Lang is ready to do everything in order to find her so he makes a deal with a strange girl, he later calls Little Goblin. This marks the beginning of an epic adventure which will change Lang Ming's life forever."	['Xia Lan']	[]	[]	[]	https://myanimelist.net/anime/38489/Feng_Yu_Zhou
