animeTitle	b'Kumo no Ito (2000)'
animeType	b'OVA'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	5.76
animeUsers	116
animeRank	
animePopularity	
animeDescription	b'Kandata was a thief in life so he suffers in hell because of it. But once before he died he helped a spider. One day a silk thread comes down from above and Kandata attempts to climb it in order to reach paradise but...'
animeRelated	[b'Aoi Bungaku Series', b'Kumo no Ito', b'Kumo no Ito (1979)']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
