animeTitle	Yu☆Gi☆Oh!: Hikari no Pyramid
animeType	Movie
animeNumEpisode	1
releaseDate	2004-08-13 00:00:00
endDate	
animeNumMembers	
animeScore	6.58
animeUsers	43803
animeRank	
animePopularity	2117
animeDescription	"Anubis, an ancient Egyptian evil that was defeated by Yugi's alter ego centuries ago, has returned to exact revenge. Wielding the power of the Eighth Millennium Item, Anubis is determined to destroy Yugi and take over the world.

(Source: ANN)"
animeRelated	['Yu☆Gi☆Oh! Duel Monsters: Hikari no Pyramid', 'Yu☆Gi☆Oh! Duel Monsters']
animeCharacters	['Yami Yuugi', 'Kaiba, Seto', 'Mutou, Yuugi', 'Mazaki, Anzu', 'Anubis', 'Jounouchi, Katsuya', 'Crawford, Pegasus J.', 'Kaiba, Mokuba', 'Honda, Hiroto', 'Mutou, Sugoroku']
animeVoices	['Kazama, Shunsuke', 'Tsuda, Kenjirou', 'Saitou, Maki', 'Ishii, Kouji', 'Takahashi, Hiroki', 'Takasugi Jay, Jiro', 'Takeuchi, Junko', 'Kikuchi, Hidehiro', 'Miyazawa, Tadashi']
animeStaff	[['Kobayashi, Noriko', 'Producer'], ['Tsuji, Hatsuki', 'Director'], ['Takahashi, Kazuki', 'Original Creator'], ['Mitsumune, Shinkichi', 'Music']]
