animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Huyao Xiao Hongniang: Yue Hong 2	ONA	1	2021-08-14 00:00:00		595			16240	12499	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Xiangsishu Xia', 'Huyao Xiao Hongniang: Yue Hong']	[]	[]	[]	https://myanimelist.net/anime/49718/Huyao_Xiao_Hongniang__Yue_Hong_2
