animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Cofun Gal no Coffy Campus Life Specials	Special	5	2009-12-18 00:00:00	2010-03-19 00:00:00	167			15295	16624	Specials included on the DVD release of the Cofun Gal no Coffy Campus Life series.	['Cofun Gal no Coffy Campus Life', 'Cofun Gal no Coffy Campus Life: Intro']	[]	[]	[]	https://myanimelist.net/anime/34370/Cofun_Gal_no_Coffy_Campus_Life_Specials
