animeTitle	Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set
animeType	OVA
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	7.61
animeUsers	46505
animeRank	
animePopularity	1715
animeDescription	"The original video anime episode will serve as the final chapter to the television series, focusing on the rivalry between the ""background character"" Amatsuyu Kisaragi (Jouro) and Yasuo Hazuki (Hose), ""the protagonist.""

(Source: MAL News)"
animeRelated	['Ore wo Suki nano wa Omae dake ka yo']
animeCharacters	['Sanshokuin, Sumireko', 'Kisaragi, Amatsuyu', 'Akino, Sakura', 'Hinata, Aoi', 'Mayama, Asaka', 'Hanetachi, Hina', 'Youki, Chiharu', 'Ooga, Taiyou', 'Kamata, Kimie', 'Kusami, Luna']
animeVoices	['Tomatsu, Haruka', 'Yamashita, Daiki', 'Misawa, Sachika', 'Shiraishi, Haruka', 'Saitou, Shuka', 'Mikami, Shiori', 'Touyama, Nao', 'Uchida, Yuuma', 'Saeki, Iori']
animeStaff	[['Rakuda', 'Original Creator'], ['Oka, Ryouko', 'Color Design']]
