animeTitle	Kaleido Star: Aratanaru Tsubasa - Extra Stage
animeType	OVA
animeNumEpisode	1
releaseDate	2004-09-24 00:00:00
endDate	
animeNumMembers	13057
animeScore	7.5
animeUsers	6651
animeRank	1631
animePopularity	4745
animeDescription	Sora Naegino has finally consolidated herself as Kaleido Stage's greatest star ever, and a new star starts to shine as Rosetta Passel is selected to participate in the next attraction in a main role. But when things start to go wrong in the rehearsals, Rosetta starts to question her abillity to take the role, as her own capacity to remain in Kaleido Stage. Meanwhile, Fool also struggles with his demons from the past. 
animeRelated	['Kaleido Star', 'Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari']
animeCharacters	['Naegino, Sora', 'Fool', 'Passel, Rosetta', 'Hamilton, Layla', 'Oswald, Leon', 'Wong, May', 'Jonathan', 'Killian, Yuri', 'Heart, Anna', 'Robbins, Ken']
animeVoices	['Hirohashi, Ryou', 'Koyasu, Takehito', 'Mizuhashi, Kaori', 'Ohara, Sayaka', 'Sakurai, Takahiro', 'Nakahara, Mai', 'Chiba, Susumu', 'Shimono, Hiro']
animeStaff	[['Satou, Junichi', 'Director, Original Creator'], ['Daichi, Akitarou', 'Director'], ['Hiraike, Yoshimasa', 'Director'], ['Mizuhashi, Kaori', 'Theme Song Performance']]
