animeTitle	Druaga no Tou: The Sword of Uruk
animeType	TV
animeNumEpisode	12
releaseDate	
endDate	
animeNumMembers	
animeScore	7.22
animeUsers	35691
animeRank	
animePopularity	2057
animeDescription	"With broken spirits and enigmatic questions that hold no answers lingering, Jil is still trying to figure everything out. Then, a mysterious girl named Kai appears before him and says: ""Take me to the top of the tower.""

Kai's request shrouded in ambiguity, Jil will have another chance to work towards completing his destiny and ascend the Tower. With his hopes and aspirations seemingly slipping out of his hands, Jil must rise to the challenge once again on this never-ending adventure.

(Source: Crunchyroll)"
animeRelated	['Druaga no Tou: The Aegis of Uruk']
animeCharacters	['Fatina', 'Jil', 'Utu', 'Kaaya', 'Kai', 'Henaro', 'Coopa', 'Melt', 'Ahmey', 'Neeba']
animeVoices	['Horie, Yui', 'KENN', 'Yasumoto, Hiroki', 'Orikasa, Fumiko', 'Yajima, Akiko', 'Hanazawa, Kana', 'Chihara, Minori', 'Gouda, Hozumi', 'Hayamizu, Risa', 'Sakurai, Takahiro']
animeStaff	[['Chigira, Kouichi', 'Director'], ['Gouda, Hozumi', 'Sound Director'], ['Ichimura, Tetsuo', 'Episode Director, Storyboard'], ['Orikasa, Fumiko', 'Theme Song Performance']]
