animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Sam-chan no Obake Nanka Kowaku Nai	OVA	1	1998-08-01 00:00:00		125			13059	17439	It's Halloween and Tuxedo Sam gets scared by ghosts. He tries to overcome his fears with his friends.	[]	[]	[]	[]	https://myanimelist.net/anime/35035/Sam-chan_no_Obake_Nanka_Kowaku_Nai
