animeTitle	b'Dungeon Meshi'
animeType	b'ONA'
animeNumEpisode	2
releaseDate	
endDate	
animeNumMembers	
animeScore	5.92
animeUsers	535
animeRank	
animePopularity	
animeDescription	"b'Promotional videos with original animation for Dungeon Meshi.\n\nThe first episode is a stop-motion short in honor of the 5th tankoubon going on sale. It features Senshi\'s hands trying to prepare a walking mushroom. It is the same walking mushroom as shown in the manga\'s 1st volume in the ""Monster Tidbits"" bonus chapter.\n\nThe second episode is a traditional animated short in honor of the 8th tankoubon going on sale.'"
animeRelated	[b'Dungeon Meshi']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
