animeTitle	Pokemon Movie 22: Mewtwo no Gyakushuu Evolution
animeType	Movie
animeNumEpisode	1
releaseDate	2019-07-12 00:00:00
endDate	
animeNumMembers	18504
animeScore	6.08
animeUsers	9840
animeRank	8292
animePopularity	4164
animeDescription	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
animeRelated	['Pokémon: Mewtwo no Gyakushuu', 'Mewtwo no Gyakushuu Evolution', 'Pokemon Movie 01: Mewtwo no Gyakushuu']
animeCharacters	['Pikachu', 'Satoshi', 'Takeshi', 'Kasumi', 'Mewtwo', 'Mew', 'Kojirou', 'Musashi', 'Nyarth', 'Togepi']
animeVoices	['Ootani, Ikue', 'Matsumoto, Rica', 'Ueda, Yuuji', 'Iizuka, Mayumi', 'Ichimura, Masachika', 'Yamadera, Kouichi', 'Miki, Shinichiro', 'Hayashibara, Megumi', 'Inuyama, Inuko', 'Koorogi, Satomi']
animeStaff	[['Mima, Masafumi', 'Sound Director'], ['Shudou, Takeshi', 'Script'], ['Nakagawa, Shoko', 'Theme Song Performance'], ['Kobayashi, Sachiko', 'Theme Song Performance']]
