animeTitle	One Piece Movie 2: Nejimaki-jima no Daibouken
animeType	Movie
animeNumEpisode	1
releaseDate	2001-03-03 00:00:00
endDate	
animeNumMembers	74322
animeScore	7.14
animeUsers	43614
animeRank	3182
animePopularity	1967
animeDescription	"Informed by the Thief Brothers his ship has been stolen by the Trump Kyoudai (Trump Siblings) who have set up base on Clockwork Island. Monkey D. Luffy, Captain of the Going Merry and aspiring Pirate King works with his crew - Usopp, Zoro, Sanji and Nami to battle their way up Clockwork Island to reclaim their ship.

(Source: ANN)"
animeRelated	['One Piece', 'One Piece: Jango no Dance Carnival']
animeCharacters	['Monkey D., Luffy', 'Roronoa, Zoro', 'Sanji', 'Usopp', 'Nami', 'Bear King', 'Akisu', 'Borodo', 'Honey Queen', 'Skunk One']
animeVoices	['Tanaka, Mayumi', 'Nakai, Kazuya', 'Hirata, Hiroaki', 'Yamaguchi, Kappei', 'Okamura, Akemi', 'Genda, Tesshou', 'Yajima, Akiko', 'Horiuchi, Kenyuu', 'Hayashibara, Megumi', 'Aono, Takeshi']
animeStaff	[['Shimizu, Junji', 'Director, Storyboard'], ['Oda, Eiichiro', 'Original Creator'], ['Sushio', 'Key Animation'], ['Shida, Naotoshi', 'Key Animation']]
