animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Lovely Day: Boku to Kanojo no Nana Nichikan	OVA	1	2012-03-23 00:00:00		4469	5.98	1490		7331	An incest story about two cousins who only have a week together. 	['Houkago Nyannyan']	[]	[]	[]
