animeTitle	Tamayura: More Aggressive
animeType	TV
animeNumEpisode	12
releaseDate	2013-07-03 00:00:00
endDate	2013-09-18 00:00:00
animeNumMembers	18168
animeScore	7.55
animeUsers	6353
animeRank	1459
animePopularity	4175
animeDescription	"The second season of Tamayura: Hitotose.

It's the beginning of a new school year for Fuu and friends. With a new year comes new challenges as Fuu tries to open a photography club at her school.

(Source: ANN)"
animeRelated	['Tamayura: Hitotose', 'Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode', 'Tamayura: More Aggressive Picture Drama', 'Tamayura: Sotsugyou Shashin Part 1 - Kizashi']
animeCharacters	['Sawatari, Fuu', 'Sakurada, Maon', 'Hanawa, Kaoru', 'Mitani, Kanae', 'Okazaki, Norie', 'Momoneko', 'Hanawa, Sayomi', 'Miyoshi, Chihiro', 'Sakurada, Mother', 'Natsume, Nozomu']
animeVoices	['Taketatsu, Ayana', 'Gibu, Yuko', 'Asumi, Kana', 'Kayano, Ai', 'Iguchi, Yuka', 'Fukui, Yukari', 'Ohara, Sayaka', 'Kotobuki, Minako', 'Hirano, Fumi', 'Midorikawa, Hikaru']
animeStaff	[['Satou, Junichi', 'Director, Sound Director, Script, Storyboard, Original Creator, Series Composition'], ['Yoshida, Reiko', 'Script'], ['Yamada, Yuka', 'Script'], ['Sakamoto, Maaya', 'Theme Song Performance']]
