animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Uchuu no Kishi Tekkaman Blade II: Virgin Memory	Special	1	2016-01-27 00:00:00		306			14012	14527	An unreleased episode of Tekkaman Blade II, included on the Tekkaman Blade BD Box.	['Uchuu no Kishi Tekkaman Blade II']	[]	[]	[]
