animeTitle	Kenka Banchou Otome: Girl Beats Boys
animeType	TV
animeNumEpisode	12
releaseDate	
endDate	
animeNumMembers	
animeScore	6.43
animeUsers	29679
animeRank	
animePopularity	2088
animeDescription	"Kenka Banchou Otome - Girl Beats Boys, Hinako Nakayama has spent all of her life being raised in state-run orphanages, without ever knowing her family. As she's about to enter high school, Hinako is approached by Hikaru, a boy who claims to be her twin brother.

According to Hikaru, Hikaru and Hinako are the children of the head of the powerful Onigashima yakuza family, and Hikaru wants Hinako to switches places with him at Shishiku Academy, an all-boys school overrun with the nation's toughest delinquents. Can Hinako save her brother, find romance, and become the new boss of the school?

(Source: Crunchyroll)"
animeRelated	['Kenka Banchou Otome: Koi no Battle Royal']
animeCharacters	['Nakayama, Hinako', 'Konparu, Takayuki', 'Minowa, Totomaru', 'Kira, Rintarou', 'Onigashima, Houou', 'Mirako, Yuuta', 'Onigashima, Hikaru', 'Sakaguchi, Haruo', 'Matsudaira, Shouta', 'Konparu, Yuka']
animeVoices	['Yamamura, Hibiku', 'Aoi, Shouta', 'KENN', 'Hosoya, Yoshimasa', 'Maeno, Tomoaki', 'Kakihara, Tetsuya', 'Yonaga, Tsubasa', 'Kondou, Takashi', 'Roa, Kenji', 'Urusu, Sae']
animeStaff	[['Saito, Noriaki', 'Director'], ['Morishita, Hiroto', 'Sound Director'], ['Kakihara, Tetsuya', 'Theme Song Performance'], ['Maeno, Tomoaki', 'Theme Song Performance']]
