animeTitle	Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito
animeType	Movie
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.49
animeUsers	559
animeRank	
animePopularity	9533
animeDescription	"The second Dragon Quest Dai no Daibouken movie. The story takes place between episode 18 and 19 of the TV series.
"
animeRelated	['Dragon Quest: Dai no Daibouken (TV)', 'Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun']
animeCharacters	['Popp', 'Dai', 'Maam', 'De Zinuar III, Avan', 'Hadlar', 'Gome']
animeVoices	['Nanba, Keiichi', 'Fujita, Toshiko', 'Tominaga, Miina', 'Tanaka, Hideyuki', 'Aono, Takeshi', 'Touma, Yumi']
animeStaff	[['Shibata, Hiroki', 'Director'], ['Hayama, Kenji', 'Key Animation']]
