animeTitle	Puchimas!!: Petit Petit iDOLM@STER
animeType	ONA
animeNumEpisode	74
releaseDate	2014-04-01 00:00:00
endDate	2014-06-30 00:00:00
animeNumMembers	
animeScore	7.21
animeUsers	3175
animeRank	
animePopularity	5814
animeDescription	"From the popular game ""THE IDOLM@STER"", comes a petit spinoff cute and soothing 4-koma! The setting is the same 765 Production from the games."
animeRelated	['Puchimas!: Petit iDOLM@STER', 'The iDOLM@STER', 'Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru', 'Puchimas!: Petit iDOLM@STER (OVA)']
animeCharacters	['Harukasan', 'Chihya', 'Yukipo', 'Takanya', 'Makochi', 'Yayo', 'Miurasan', 'Afu', 'Chibiki', 'Io']
animeVoices	['Nakamura, Eriko', 'Imai, Asami', 'Asakura, Azumi', 'Hara, Yumi', 'Hirata, Hiromi', 'Nigo, Mayako', 'Takahashi, Chiaki', 'Hasegawa, Akiko', 'Numakura, Manami', 'Kugimiya, Rie']
animeStaff	[['Mankyuu', 'Director'], ['Enomoto, Takahiro', 'Sound Director'], ['Kugimiya, Rie', 'Theme Song Performance'], ['Imai, Asami', 'Theme Song Performance']]
