animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Xiong Chumo: Dongri Le Fantian	TV	52	2015-07-10 00:00:00		215			14362	15870	Fifth season of Boonie Bears.	['Xiong Chumo: Chunri Dui Dui Peng', 'Xiong Chumo: Xiari Lianlian Kan', 'Xiong Chumo: Xiong Zin Guilai']	[]	[]	[]
