animeTitle	Break Blade 6: Doukoku no Toride
animeType	Movie
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	7.7
animeUsers	31208
animeRank	
animePopularity	2463
animeDescription	Sixth and final Break Blade movie.
animeRelated	['Break Blade', 'Break Blade 5: Shisen no Hate']
animeCharacters	['Arrow, Rygart', 'Erster, Sigyn', 'Borcuse', 'Zess', 'Zaubraff, Cleo', 'Stryze, Narvi', 'Hodr', 'Baldr', 'Sakura', 'Leto']
animeVoices	['Hoshi, Souichirou', 'Saitou, Chiwa', 'Nakai, Kazuya', 'Kamiya, Hiroshi', 'Hanazawa, Kana', 'Inoue, Marina', 'Nakamura, Yuuichi', 'Sugawara, Masashi', 'Katsuragi, Nanaho', 'Kitamura, Eri']
animeStaff	[['Hirasawa, Nao', 'Producer'], ['Habara, Nobuyoshi', 'Director, Storyboard'], ['Tsuruoka, Youta', 'Sound Director'], ['Foster, Steven', 'Script, ADR Director']]
