animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Taimanin Asagi: Toraware no Niku Ningyou	OVA	1	2020-10-30 00:00:00		2133	6.11	840		9318	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Taimanin Asagi 3']	['Igawa, Asagi', 'Igawa, Sakura', 'Oboro']	[]	[]
