animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Dokgotak: Taeyang-eul Hyanghae Deonjyeola	Movie	1	1983-01-01 00:00:00		189			15439	16216	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Nae Ireumeun Dokgotak']	[]	[]	[]
