animeTitle	b'Boku wa Kuma'
animeType	Music
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	5.67
animeUsers	814
animeRank	
animePopularity	
animeDescription	"b""A stop motion animation produced by NHK. A colorful children's music video about a clumsy bear, what he is\xe2\x80\x94and is not\xe2\x80\x94and what he likes and dislikes."""
animeRelated	[]
animeCharacters	[b'Kuma']
animeVoices	[]
animeStaff	[b'\n\n\n\n\n\n', b'\nGouda, Tsuneo\n\nDirector\n\n', b'\nUtada, Hikaru\n\nMusic\n\n']
