animeTitle	Sakura Taisen: Ecole de Paris
animeType	OVA
animeNumEpisode	3
releaseDate	2003-03-19 00:00:00
endDate	2003-08-20 00:00:00
animeNumMembers	
animeScore	6.42
animeUsers	1109
animeRank	
animePopularity	8013
animeDescription	"An unseen evil lurks in the streets of Paris. Unless something is done, the darkness will unleash its destruction and consume all that is good. The City of Love will be lost to her people forever. All hope rests within the hearts of five young ladies. The only problem is, they don't even know it yet. But will an apprenticed nun, a reserved aristocrat, a hardened criminal, a traveling circus emcee and a Japanese girl experiencing loss set aside their unique differences and come together as one for the defense of many. The Paris Fighting Troup is born. 

(Source: ANN)"
animeRelated	['Sakura Taisen: Le Nouveau Paris', 'Sakura Taisen: Gouka Kenran']
animeCharacters	['Fontaine, Erica', 'Bleumer, Glycine', 'Ogami, Ichiro', 'Coquelicot', 'Carlini, Lobelia', 'Kitaoji, Hanabi', 'Bartender', 'Sakomizu, Norimichi', 'Raison, Mell', 'Caprice, Ci']
animeVoices	['Hidaka, Noriko', 'Shimazu, Saeko', 'Suyama, Akio', 'Kozakura, Etsuko', 'Inoue, Kikuko', 'Takamori, Yoshino', 'Kojima, Sachiko', 'Kanai, Mika']
animeStaff	[['Cook, Justin', 'Producer'], ['Watson, Barry', 'Producer'], ['Matsui, Hitoyuki', 'Director'], ['Burgmeier, John', 'Script']]
