animeTitle	Saiyuuki Reload: Zeroin
animeType	TV
animeNumEpisode	Unknown
releaseDate	
endDate	
animeNumMembers	
animeScore	
animeUsers	
animeRank	
animePopularity	8574
animeDescription	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
animeRelated	['Saiyuuki Reload Gunlock', 'Saiyuuki Reload Blast']
animeCharacters	['Genjou, Sanzou', 'Son, Gokuu', 'Cho, Hakkai', 'Sha, Gojou', 'Grouse, Hazel', 'Nene Hawk, Gaty', 'Jianyi, Ni', 'Jeep']
animeVoices	['Seki, Toshihiko', 'Hoshi, Souichirou', 'Ishida, Akira', 'Hirata, Hiroaki', 'Toochika, Kouichi', 'Koyama, Rikiya']
animeStaff	[['GRANRODEO', 'Theme Song Performance'], ['Nakamura, Shuugo', 'Theme Song Performance'], ['Minekura, Kazuya', 'Original Creator']]
