animeTitle	Doraemon: Ganbare! Gian!!
animeType	Movie
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.57
animeUsers	569
animeRank	
animePopularity	10204
animeDescription	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
animeRelated	['Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi']
animeCharacters	['Doraemon', 'Nobi, Nobita', 'Minamoto, Shizuka', 'Gouda, Takeshi', 'Honekawa, Suneo', 'Nobi, Nobisuke', 'Gouda, Jaiko', 'Gouda, Mother']
animeVoices	['Ooyama, Nobuyo', 'Ohara, Noriko', 'Nomura, Michiko', 'Tatekabe, Kazuya', 'Kimotsuki, Kaneta', 'Naka, Yousuke', 'Aoki, Kazuyo']
animeStaff	[['Fujiko, Fujio F.', 'Original Creator'], ['Kikuchi, Shunsuke', 'Music'], ['Hashi, Katsuhiro', 'Background Art'], ['Yokoyama, Masakazu', 'Sound Effects']]
